type,parent_name,name,url,status
category,"Audio, Kamera & Elektronik Lainnya",Kabel CCTV,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/kamera-pengintai/kabel-cctv,
category,"Audio, Kamera & Elektronik Lainnya",Kamera CCTV,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/kamera-pengintai/kamera-cctv,
category,"Audio, Kamera & Elektronik Lainnya",Spy Camera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/kamera-pengintai/spy-camera,
category,"Audio, Kamera & Elektronik Lainnya",Kamera Pengintai,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/kamera-pengintai,
category,"Audio, Kamera & Elektronik Lainnya",Adapter Lensa,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris/adapter-lensa,
category,"Audio, Kamera & Elektronik Lainnya",Cap Lensa Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris/cap-lensa-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Converter - Teleconverter,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris/converter-teleconverter,
category,"Audio, Kamera & Elektronik Lainnya",Filter Lensa Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris/filter-lensa-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Hood Lensa Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris/hood-lensa-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Lens Pouch,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris/lens-pouch,
category,"Audio, Kamera & Elektronik Lainnya",Lensa Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris/lensa-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Lensa & Aksesoris,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lensa-aksesoris,
category,"Audio, Kamera & Elektronik Lainnya",Backdrop,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio/backdrop,
category,"Audio, Kamera & Elektronik Lainnya",Flash Diffuser,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio/flash-diffuser,
category,"Audio, Kamera & Elektronik Lainnya",Flash Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio/flash-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Flash Trigger,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio/flash-trigger,
category,"Audio, Kamera & Elektronik Lainnya",Hot Shoe Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio/hot-shoe-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Ring Light,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio/ring-light,
category,"Audio, Kamera & Elektronik Lainnya",Softbox,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio/softbox,
category,"Audio, Kamera & Elektronik Lainnya",Lighting & Studio,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/lighting-studio,
category,"Audio, Kamera & Elektronik Lainnya",Blu Ray Player,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/media-player/blu-ray-player,
category,"Audio, Kamera & Elektronik Lainnya",DVD Player,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/media-player/dvd-player,
category,"Audio, Kamera & Elektronik Lainnya",MP3 & MP4 Player,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/media-player/mp3-mp4-player,
category,"Audio, Kamera & Elektronik Lainnya",Radio & Tape Player,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/media-player/radio-tape-player,
category,"Audio, Kamera & Elektronik Lainnya",Media Player,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/media-player,
category,"Audio, Kamera & Elektronik Lainnya",Lainnya,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/perangkat-elektronik-lainnya/lainnya,
category,"Audio, Kamera & Elektronik Lainnya",Perangkat Elektronik Lainnya,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/perangkat-elektronik-lainnya,
category,"Audio, Kamera & Elektronik Lainnya",Case Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/tas-case-kamera/case-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Strap Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/tas-case-kamera/strap-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Tas Ransel Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/tas-case-kamera/tas-ransel-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Tas Selempang Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/tas-case-kamera/tas-selempang-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Waterproof Case Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/tas-case-kamera/waterproof-case-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Tas & Case Kamera,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/tas-case-kamera,
category,"Audio, Kamera & Elektronik Lainnya",Camcorder,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/video/camcorder,
category,"Audio, Kamera & Elektronik Lainnya",Video,https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/video,
category,,"Audio, Kamera & Elektronik Lainnya",https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya,
category,Buku,Buku Bangunan,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-bangunan,
category,Buku,Buku Codes & Standars,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-codes-standars,
category,Buku,Buku Dekorasi & Ornamen,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-dekorasi-ornamen,
category,Buku,Buku Desain Dapur,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-desain-dapur,
category,Buku,Buku Desain Kamar,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-desain-kamar,
category,Buku,Buku Desain Ruang Keluarga,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-desain-ruang-keluarga,
category,Buku,Buku Desain Ruang Tamu,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-desain-ruang-tamu,
category,Buku,Buku Desain Rumah,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-desain-rumah,
category,Buku,Buku Interior & Eksterior,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-interior-eksterior,
category,Buku,Buku Metode & Material Bangunan,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-metode-material-bangunan,
category,Buku,Buku Taman,https://www.tokopedia.com/p/buku/arsitektur-desain/buku-taman,
category,Buku,Arsitektur & Desain,https://www.tokopedia.com/p/buku/arsitektur-desain,
category,Buku,Buku Gender & Hukum,https://www.tokopedia.com/p/buku/buku-hukum/buku-gender-hukum,
category,Buku,Buku Hukum Dagang,https://www.tokopedia.com/p/buku/buku-hukum/buku-hukum-dagang,
category,Buku,Buku Hukum Internasional,https://www.tokopedia.com/p/buku/buku-hukum/buku-hukum-internasional,
category,Buku,Buku Hukum Perdata,https://www.tokopedia.com/p/buku/buku-hukum/buku-hukum-perdata,
category,Buku,Buku Hukum Pidana,https://www.tokopedia.com/p/buku/buku-hukum/buku-hukum-pidana,
category,Buku,Buku Kemanusiaan,https://www.tokopedia.com/p/buku/buku-hukum/buku-kemanusiaan,
category,Buku,Buku Politik & Hukum,https://www.tokopedia.com/p/buku/buku-hukum/buku-politik-hukum,
category,Buku,Kumpulan Peraturan Perundang-Undangan,https://www.tokopedia.com/p/buku/buku-hukum/kumpulan-peraturan-perundang-undangan,
category,Buku,UUD 1945,https://www.tokopedia.com/p/buku/buku-hukum/uud-1945,
category,Buku,Buku Hukum,https://www.tokopedia.com/p/buku/buku-hukum,
category,Buku,Agriculture Book Import,https://www.tokopedia.com/p/buku/buku-import/agriculture-book-import,
category,Buku,Art & Novel Import,https://www.tokopedia.com/p/buku/buku-import/art-novel-import,
category,Buku,Child & Teenager Book Import,https://www.tokopedia.com/p/buku/buku-import/child-teenager-book-import,
category,Buku,Computer Book Import,https://www.tokopedia.com/p/buku/buku-import/computer-book-import,
category,Buku,Economy Book Import,https://www.tokopedia.com/p/buku/buku-import/economy-book-import,
category,Buku,Feminity Book Import,https://www.tokopedia.com/p/buku/buku-import/feminity-book-import,
category,Buku,Health Book Import,https://www.tokopedia.com/p/buku/buku-import/health-book-import,
category,Buku,Hobby & Interest Book Import,https://www.tokopedia.com/p/buku/buku-import/hobby-interest-book-import,
category,Buku,Language  Book Import,https://www.tokopedia.com/p/buku/buku-import/language-book-import,
category,Buku,Law Book Import,https://www.tokopedia.com/p/buku/buku-import/law-book-import,
category,Buku,Management & Business Book Import,https://www.tokopedia.com/p/buku/buku-import/management-business-book-import,
category,Buku,Medical Book Import,https://www.tokopedia.com/p/buku/buku-import/medical-book-import,
category,Buku,Political Social Book Import,https://www.tokopedia.com/p/buku/buku-import/political-social-book-import,
category,Buku,Psychology & Education Book Import,https://www.tokopedia.com/p/buku/buku-import/psychology-education-book-import,
category,Buku,Reference & Dictionary Book Import,https://www.tokopedia.com/p/buku/buku-import/reference-dictionary-book-import,
category,Buku,Religion & Philosophy Book Import,https://www.tokopedia.com/p/buku/buku-import/religion-philosophy-book-import,
category,Buku,School Book Import,https://www.tokopedia.com/p/buku/buku-import/school-book-import,
category,Buku,Secretarial Book Import,https://www.tokopedia.com/p/buku/buku-import/secretarial-book-import,
category,Buku,Self Development Book Import,https://www.tokopedia.com/p/buku/buku-import/self-development-book-import,
category,Buku,Technique Book Import,https://www.tokopedia.com/p/buku/buku-import/technique-book-import,
category,Buku,Tourism & Map Book Import,https://www.tokopedia.com/p/buku/buku-import/tourism-map-book-import,
category,Buku,Buku Import,https://www.tokopedia.com/p/buku/buku-import,
category,Buku,Resep Kue,https://www.tokopedia.com/p/buku/buku-masakan/resep-kue,
category,Buku,Resep Makanan Bayi & Balita,https://www.tokopedia.com/p/buku/buku-masakan/resep-makanan-bayi-balita,
category,Buku,Resep Makanan Diet,https://www.tokopedia.com/p/buku/buku-masakan/resep-makanan-diet,
category,Buku,Resep Masakan,https://www.tokopedia.com/p/buku/buku-masakan/resep-masakan,
category,Buku,Resep Minuman & Dessert,https://www.tokopedia.com/p/buku/buku-masakan/resep-minuman-dessert,
category,Buku,Resep Pastry,https://www.tokopedia.com/p/buku/buku-masakan/resep-pastry,
category,Buku,Buku Masakan,https://www.tokopedia.com/p/buku/buku-masakan,
category,Buku,Persiapan TPA & Psikotest,https://www.tokopedia.com/p/buku/buku-persiapan-ujian/persiapan-tpa-psikotest,
category,Buku,Persiapan Tes CPNS,https://www.tokopedia.com/p/buku/buku-persiapan-ujian/persiapan-tes-cpns,
category,Buku,Persiapan Tes TOEFL & IELTS,https://www.tokopedia.com/p/buku/buku-persiapan-ujian/persiapan-tes-toefl-ielts,
category,Buku,Buku Persiapan Ujian,https://www.tokopedia.com/p/buku/buku-persiapan-ujian,
category,Buku,Buku Aktivitas,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak/buku-aktivitas,
category,Buku,Buku Cerita Anak,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak/buku-cerita-anak,
category,Buku,Buku Dongeng,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak/buku-dongeng,
category,Buku,Buku Dunia Pengetahuan,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak/buku-dunia-pengetahuan,
category,Buku,Buku Fabel,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak/buku-fabel,
category,Buku,Buku Islami Anak,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak/buku-islami-anak,
category,Buku,Buku Keterampilan Anak,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak/buku-keterampilan-anak,
category,Buku,Buku Mewarnai,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak/buku-mewarnai,
category,Buku,Buku Remaja dan Anak,https://www.tokopedia.com/p/buku/buku-remaja-dan-anak,
category,Buku,Buku Akuntansi,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-akuntansi,
category,Buku,Buku Bisnis,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-bisnis,
category,Buku,Buku Ekonomi,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-ekonomi,
category,Buku,Buku Kesekretariatan,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-kesekretariatan,
category,Buku,Buku Manajemen,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-manajemen,
category,Buku,Buku Pariwisata,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-pariwisata,
category,Buku,Buku Perbankan,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-perbankan,
category,Buku,Buku Perhotelan,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-perhotelan,
category,Buku,Buku Perpajakan,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-perpajakan,
category,Buku,Buku Statistik,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-statistik,
category,Buku,Buku Usaha Kecil & Kewirausahaan,https://www.tokopedia.com/p/buku/ekonomi-bisnis/buku-usaha-kecil-kewirausahaan,
category,Buku,Ekonomi & Bisnis,https://www.tokopedia.com/p/buku/ekonomi-bisnis,
category,Buku,Buku Alam,https://www.tokopedia.com/p/buku/hobi/buku-alam,
category,Buku,Buku Fotografi,https://www.tokopedia.com/p/buku/hobi/buku-fotografi,
category,Buku,Buku Hewan Peliharaan,https://www.tokopedia.com/p/buku/hobi/buku-hewan-peliharaan,
category,Buku,Buku Hiburan,https://www.tokopedia.com/p/buku/hobi/buku-hiburan,
category,Buku,Buku Humor,https://www.tokopedia.com/p/buku/hobi/buku-humor,
category,Buku,Buku Keterampilan,https://www.tokopedia.com/p/buku/hobi/buku-keterampilan,
category,Buku,Buku Kuliner,https://www.tokopedia.com/p/buku/hobi/buku-kuliner,
category,Buku,Buku Musik & Lagu,https://www.tokopedia.com/p/buku/hobi/buku-musik-lagu,
category,Buku,Buku Olahraga,https://www.tokopedia.com/p/buku/hobi/buku-olahraga,
category,Buku,Buku Otomotif,https://www.tokopedia.com/p/buku/hobi/buku-otomotif,
category,Buku,Buku Permainan,https://www.tokopedia.com/p/buku/hobi/buku-permainan,
category,Buku,Buku Seni,https://www.tokopedia.com/p/buku/hobi/buku-seni,
category,Buku,Buku Tanaman,https://www.tokopedia.com/p/buku/hobi/buku-tanaman,
category,Buku,Buku Travel,https://www.tokopedia.com/p/buku/hobi/buku-travel,
category,Buku,Hobi,https://www.tokopedia.com/p/buku/hobi,
category,Buku,Bahasa Arab,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-arab,
category,Buku,Bahasa Indonesia,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-indonesia,
category,Buku,Bahasa Inggris,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-inggris,
category,Buku,Bahasa Jawa,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-jawa,
category,Buku,Bahasa Jepang,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-jepang,
category,Buku,Bahasa Jerman,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-jerman,
category,Buku,Bahasa Korea,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-korea,
category,Buku,Bahasa Mandarin,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-mandarin,
category,Buku,Bahasa Perancis,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/bahasa-perancis,
category,Buku,Basa Sunda,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/basa-sunda,
category,Buku,Kamus Bahasa Lainnya,https://www.tokopedia.com/p/buku/kamus-bahasa-asing/kamus-bahasa-lainnya,
category,Buku,Kamus & Bahasa Asing,https://www.tokopedia.com/p/buku/kamus-bahasa-asing,
category,Buku,Buku Farmasi,https://www.tokopedia.com/p/buku/kedokteran/buku-farmasi,
category,Buku,Buku Kedokteran Spesialis,https://www.tokopedia.com/p/buku/kedokteran/buku-kedokteran-spesialis,
category,Buku,Buku Kedokteran Umum,https://www.tokopedia.com/p/buku/kedokteran/buku-kedokteran-umum,
category,Buku,Buku Psikiatri,https://www.tokopedia.com/p/buku/kedokteran/buku-psikiatri,
category,Buku,Kamus Istilah Kedokteran,https://www.tokopedia.com/p/buku/kedokteran/kamus-istilah-kedokteran,
category,Buku,Kedokteran,https://www.tokopedia.com/p/buku/kedokteran,
category,Buku,Buku Bimbingan Orang Tua,https://www.tokopedia.com/p/buku/keluarga/buku-bimbingan-orang-tua,
category,Buku,Buku Nama-nama Bayi,https://www.tokopedia.com/p/buku/keluarga/buku-nama-nama-bayi,
category,Buku,Buku Pendidikan Keluarga,https://www.tokopedia.com/p/buku/keluarga/buku-pendidikan-keluarga,
category,Buku,Keluarga,https://www.tokopedia.com/p/buku/keluarga,
category,Buku,Diet,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup/diet,
category,Buku,Gizi & Nutrisi,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup/gizi-nutrisi,
category,Buku,Kesehatan Anak,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup/kesehatan-anak,
category,Buku,Kesehatan Masyarakat,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup/kesehatan-masyarakat,
category,Buku,Kesehatan Pria,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup/kesehatan-pria,
category,Buku,Latihan & Kebugaran,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup/latihan-kebugaran,
category,Buku,Pengobatan Alternatif,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup/pengobatan-alternatif,
category,Buku,Sports & Adventure,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup/sports-adventure,
category,Buku,Kesehatan & Gaya Hidup,https://www.tokopedia.com/p/buku/kesehatan-gaya-hidup,
category,Buku,Busana,https://www.tokopedia.com/p/buku/kewanitaan/busana,
category,Buku,Kecantikan,https://www.tokopedia.com/p/buku/kewanitaan/kecantikan,
category,Buku,Kehamilan & Menyusui,https://www.tokopedia.com/p/buku/kewanitaan/kehamilan-menyusui,
category,Buku,Kewanitaan,https://www.tokopedia.com/p/buku/kewanitaan,
category,Buku,Komik Anak,https://www.tokopedia.com/p/buku/komik/komik-anak,
category,Buku,Komik Asing,https://www.tokopedia.com/p/buku/komik/komik-asing,
category,Buku,Komik Dewasa,https://www.tokopedia.com/p/buku/komik/komik-dewasa,
category,Buku,Komik Islami,https://www.tokopedia.com/p/buku/komik/komik-islami,
category,Buku,Komik Langka,https://www.tokopedia.com/p/buku/komik/komik-langka,
category,Buku,Komik Manga,https://www.tokopedia.com/p/buku/komik/komik-manga,
category,Buku,Komik,https://www.tokopedia.com/p/buku/komik,
category,Buku,Buku Database,https://www.tokopedia.com/p/buku/komputer-internet/buku-database,
category,Buku,Buku Design Graphics,https://www.tokopedia.com/p/buku/komputer-internet/buku-design-graphics,
category,Buku,Buku Hardware,https://www.tokopedia.com/p/buku/komputer-internet/buku-hardware,
category,Buku,Buku Internet & Web,https://www.tokopedia.com/p/buku/komputer-internet/buku-internet-web,
category,Buku,Buku Microsoft Office,https://www.tokopedia.com/p/buku/komputer-internet/buku-microsoft-office,
category,Buku,Buku Mobile & Gadget,https://www.tokopedia.com/p/buku/komputer-internet/buku-mobile-gadget,
category,Buku,Buku Programming,https://www.tokopedia.com/p/buku/komputer-internet/buku-programming,
category,Buku,Buku Sistem Operasi,https://www.tokopedia.com/p/buku/komputer-internet/buku-sistem-operasi,
category,Buku,Buku Social Media,https://www.tokopedia.com/p/buku/komputer-internet/buku-social-media,
category,Buku,Komputer & Internet,https://www.tokopedia.com/p/buku/komputer-internet,
category,Buku,Lainnya,https://www.tokopedia.com/p/buku/lainnya,
category,Buku,Katalog,https://www.tokopedia.com/p/buku/majalah/katalog,
category,Buku,Koran,https://www.tokopedia.com/p/buku/majalah/koran,
category,Buku,Majalah Anak,https://www.tokopedia.com/p/buku/majalah/majalah-anak,
category,Buku,Majalah Desain,https://www.tokopedia.com/p/buku/majalah/majalah-desain,
category,Buku,Majalah Design Interior,https://www.tokopedia.com/p/buku/majalah/majalah-design-interior,
